surface,data,sensor,time
7,42,4,792
7,42,5,1036
7,43,1,1044
7,43,2,800
7,43,3,700
7,43,4,776
7,43,5,1032
7,44,1,1048
7,44,2,788
7,44,3,700
7,44,4,788
7,44,5,1032
7,45,1,1048
7,45,2,796
7,45,3,700
7,45,4,792
7,45,5,1036
7,46,1,1048
7,46,2,796
7,46,3,700
7,46,4,792
7,46,5,1036
7,47,1,1044
7,47,2,796
7,47,3,700
7,47,4,792
7,47,5,1032
7,48,1,1048
7,48,2,796
7,48,3,700
7,48,4,788
7,48,5,1036
7,49,1,1048
7,49,2,796
7,49,3,700
7,49,4,792
7,49,5,1032
8,0,1,1088
8,0,2,844
8,0,3,740
8,0,4,812
8,0,5,1068
8,1,1,1084
8,1,2,840
8,1,3,740
8,1,4,812
8,1,5,1068
8,2,1,1088
8,2,2,844
8,2,3,740
8,2,4,812
8,2,5,1064
8,3,1,1088
8,3,2,844
8,3,3,744
8,3,4,816
8,3,5,1064
8,4,1,1088
8,4,2,844
8,4,3,740
8,4,4,816
8,4,5,1064
8,5,1,1084
8,5,2,844
8,5,3,744
8,5,4,816
8,5,5,1068
8,6,1,1088
8,6,2,844
8,6,3,744
8,6,4,816
8,6,5,1068
8,7,1,1088
8,7,2,844
8,7,3,740
8,7,4,816
8,7,5,1084
8,8,1,1088
8,8,2,844
8,8,3,744
8,8,4,816
8,8,5,1064
8,9,1,1088
8,9,2,844
8,9,3,740
8,9,4,816
8,9,5,1068
8,10,1,1088
8,10,2,844
8,10,3,744
8,10,4,820
8,10,5,1068
8,11,1,1088
8,11,2,844
8,11,3,744
8,11,4,816
8,11,5,1068
8,12,1,1088
8,12,2,844
8,12,3,744
8,12,4,816
8,12,5,1064
8,13,1,1088
8,13,2,848
8,13,3,744
8,13,4,820
8,13,5,1068
8,14,1,1088
8,14,2,844
8,14,3,744
8,14,4,816
8,14,5,1068
8,15,1,1092
8,15,2,844
8,15,3,744
8,15,4,812
8,15,5,1092
8,16,1,1088
8,16,2,848
8,16,3,736
8,16,4,816
8,16,5,1068
8,17,1,1088
8,17,2,844
8,17,3,744
8,17,4,816
8,17,5,1068
8,18,1,1088
8,18,2,844
8,18,3,740
8,18,4,816
8,18,5,1068
8,19,1,1088
8,19,2,844
8,19,3,744
8,19,4,816
8,19,5,1068
8,20,1,1088
8,20,2,844
8,20,3,744
8,20,4,816
8,20,5,1068
8,21,1,1092
8,21,2,844
8,21,3,744
8,21,4,816
8,21,5,1068
8,22,1,1088
8,22,2,844
8,22,3,744
8,22,4,816
8,22,5,1068
8,23,1,1092
8,23,2,844
8,23,3,744
8,23,4,820
8,23,5,1092
8,24,1,1088
8,24,2,848
8,24,3,756
8,24,4,816
8,24,5,1068
8,25,1,1084
8,25,2,844
8,25,3,744
8,25,4,820
8,25,5,1068
8,26,1,1088
8,26,2,840
8,26,3,744
8,26,4,816
8,26,5,1072
8,27,1,1088
8,27,2,844
8,27,3,744
8,27,4,816
8,27,5,1064
8,28,1,1088
8,28,2,844
8,28,3,744
8,28,4,816
8,28,5,1072
8,29,1,1088
8,29,2,844
8,29,3,744
8,29,4,816
8,29,5,1072
8,30,1,1084
8,30,2,844
8,30,3,744
8,30,4,820
8,30,5,1068
8,31,1,1092
8,31,2,848
8,31,3,744
8,31,4,816
8,31,5,1064
8,32,1,1092
8,32,2,844
8,32,3,748
8,32,4,816
8,32,5,1072
8,33,1,1088
8,33,2,844
8,33,3,744
8,33,4,816
8,33,5,1068
8,34,1,1088
8,34,2,844
8,34,3,744
8,34,4,820
8,34,5,1072
8,35,1,1092
8,35,2,844
8,35,3,756
8,35,4,816
8,35,5,1068
8,36,1,1088
8,36,2,848
8,36,3,744
8,36,4,816
8,36,5,1068
8,37,1,1088
8,37,2,844
8,37,3,744
8,37,4,832
8,37,5,1072
8,38,1,1088
8,38,2,848
8,38,3,744
8,38,4,820
8,38,5,1068
8,39,1,1088
8,39,2,844
8,39,3,744
8,39,4,820
8,39,5,1072
8,40,1,1088
8,40,2,844
8,40,3,744
8,40,4,816
8,40,5,1068
8,41,1,1088
8,41,2,848
8,41,3,744
8,41,4,820
8,41,5,1068
8,42,1,1088
8,42,2,848
8,42,3,744
8,42,4,816
8,42,5,1068
8,43,1,1088
8,43,2,844
8,43,3,744
8,43,4,820
8,43,5,1076
8,44,1,1088
8,44,2,848
8,44,3,740
8,44,4,816
8,44,5,1068
8,45,1,1092
8,45,2,848
8,45,3,744
8,45,4,820
8,45,5,1068
8,46,1,1096
8,46,2,844
8,46,3,740
8,46,4,816
8,46,5,1068
8,47,1,1092
8,47,2,848
8,47,3,744
8,47,4,820
8,47,5,1072
8,48,1,1088
8,48,2,848
8,48,3,744
8,48,4,832
8,48,5,1092
8,49,1,1092
8,49,2,860
8,49,3,744
8,49,4,816
8,49,5,1072
9,0,1,1168
9,0,2,936
9,0,3,820
9,0,4,908
9,0,5,1168
9,1,1,1164
9,1,2,936
9,1,3,820
9,1,4,912
9,1,5,1164
9,2,1,1168
9,2,2,936
9,2,3,840
9,2,4,912
9,2,5,1168
9,3,1,1164
9,3,2,936
9,3,3,824
9,3,4,916
9,3,5,1168
9,4,1,1164
9,4,2,936
9,4,3,820
9,4,4,912
9,4,5,1168
9,5,1,1164
9,5,2,940
9,5,3,824
9,5,4,916
9,5,5,1168
9,6,1,1164
9,6,2,940
9,6,3,820
9,6,4,912
9,6,5,1168
9,7,1,1168
9,7,2,940
9,7,3,824
9,7,4,916
9,7,5,1172
9,8,1,1164
9,8,2,940
9,8,3,824
9,8,4,916
9,8,5,1168
9,9,1,1168
9,9,2,940
9,9,3,824
9,9,4,916
9,9,5,1168
9,10,1,1164
9,10,2,936
9,10,3,824
9,10,4,916
9,10,5,1192
9,11,1,1168
9,11,2,940
9,11,3,824
9,11,4,916
9,11,5,1168
9,12,1,1168
9,12,2,940
9,12,3,820
9,12,4,912
9,12,5,1168
9,13,1,1172
9,13,2,940
9,13,3,824
9,13,4,916
9,13,5,1168
9,14,1,1164
9,14,2,940
9,14,3,824
9,14,4,916
9,14,5,1172
9,15,1,1168
9,15,2,944
9,15,3,824
9,15,4,912
9,15,5,1172
9,16,1,1168
9,16,2,944
9,16,3,824
9,16,4,912
9,16,5,1172
9,17,1,1172
9,17,2,940
9,17,3,824
9,17,4,912
9,17,5,1168
9,18,1,1172
9,18,2,940
9,18,3,824
9,18,4,916
9,18,5,1168
9,19,1,1168
9,19,2,940
9,19,3,824
9,19,4,916
9,19,5,1172
9,20,1,1168
9,20,2,940
9,20,3,824
9,20,4,912
9,20,5,1168
9,21,1,1168
9,21,2,940
9,21,3,824
9,21,4,912
9,21,5,1168
9,22,1,1168
9,22,2,936
9,22,3,824
9,22,4,916
9,22,5,1168
9,23,1,1168
9,23,2,940
9,23,3,824
9,23,4,912
9,23,5,1168
9,24,1,1168
9,24,2,940
9,24,3,824
9,24,4,912
9,24,5,1172
9,25,1,1168
9,25,2,944
9,25,3,824
9,25,4,912
9,25,5,1172
9,26,1,1172
9,26,2,940
9,26,3,824
9,26,4,916
9,26,5,1168
9,27,1,1168
9,27,2,940
9,27,3,824
9,27,4,916
9,27,5,1172
9,28,1,1168
9,28,2,944
9,28,3,824
9,28,4,916
9,28,5,1172
9,29,1,1168
9,29,2,940
9,29,3,824
9,29,4,916
9,29,5,1168
9,30,1,1168
9,30,2,944
9,30,3,824
9,30,4,912
9,30,5,1172
9,31,1,1168
9,31,2,940
9,31,3,824
9,31,4,916
9,31,5,1172
9,32,1,1168
9,32,2,940
9,32,3,824
9,32,4,916
9,32,5,1172
9,33,1,1168
9,33,2,944
9,33,3,824
9,33,4,916
9,33,5,1168
9,34,1,1192
9,34,2,944
9,34,3,824
9,34,4,916
9,34,5,1168
9,35,1,1168
9,35,2,944
9,35,3,824
9,35,4,916
9,35,5,1168
9,36,1,1168
9,36,2,940
9,36,3,824
9,36,4,916
9,36,5,1172
9,37,1,1168
9,37,2,940
9,37,3,824
9,37,4,916
9,37,5,1196
9,38,1,1168
9,38,2,944
9,38,3,828
9,38,4,916
9,38,5,1172
9,39,1,1172
9,39,2,944
9,39,3,828
9,39,4,916
9,39,5,1172
9,40,1,1172
9,40,2,944
9,40,3,824
9,40,4,916
9,40,5,1172
9,41,1,1168
9,41,2,944
9,41,3,828
9,41,4,916
9,41,5,1172
9,42,1,1172
9,42,2,940
9,42,3,824
9,42,4,916
9,42,5,1168
9,43,1,1168
9,43,2,944
9,43,3,824
9,43,4,912
9,43,5,1172
9,44,1,1168
9,44,2,940
9,44,3,824
9,44,4,916
9,44,5,1172
9,45,1,1168
9,45,2,944
9,45,3,824
9,45,4,916
9,45,5,1172
9,46,1,1168
9,46,2,940
9,46,3,828
9,46,4,916
9,46,5,1172
9,47,1,1168
9,47,2,940
9,47,3,824
9,47,4,916
9,47,5,1172
9,48,1,1192
9,48,2,940
9,48,3,824
9,48,4,916
9,48,5,1168
9,49,1,1168
9,49,2,940
9,49,3,824
9,49,4,916
9,49,5,1172
10,0,1,1248
10,0,2,1032
10,0,3,908
10,0,4,1004
10,0,5,1272
10,1,1,1248
10,1,2,1032
10,1,3,908
10,1,4,1000
10,1,5,1268
10,2,1,1248
10,2,2,1036
10,2,3,908
10,2,4,1000
10,2,5,1268
10,3,1,1252
10,3,2,1036
10,3,3,908
10,3,4,1004
10,3,5,1268
10,4,1,1248
10,4,2,1036
10,4,3,908
10,4,4,1004
10,4,5,1268
10,5,1,1248
10,5,2,1036
10,5,3,908
10,5,4,1000
10,5,5,1272
10,6,1,1244
10,6,2,1036
10,6,3,908
10,6,4,1004
10,6,5,1268
10,7,1,1248
10,7,2,1036
10,7,3,908
10,7,4,1008
10,7,5,1268
10,8,1,1248
10,8,2,1056
10,8,3,908
10,8,4,1004
10,8,5,1268
10,9,1,1248
10,9,2,1036
10,9,3,908
10,9,4,1008
10,9,5,1268
10,10,1,1248
10,10,2,1040
10,10,3,908
10,10,4,1000
10,10,5,1268
10,11,1,1244
10,11,2,1036
10,11,3,908
10,11,4,1000
10,11,5,1268
10,12,1,1248
10,12,2,1032
10,12,3,908
10,12,4,1008
10,12,5,1272
10,13,1,1252
10,13,2,1036
10,13,3,908
10,13,4,1004
10,13,5,1268
10,14,1,1248
10,14,2,1032
10,14,3,908
10,14,4,1004
10,14,5,1272
10,15,1,1248
10,15,2,1032
10,15,3,908
10,15,4,1008
10,15,5,1268
10,16,1,1248
10,16,2,1036
10,16,3,908
10,16,4,1000
10,16,5,1272
10,17,1,1248
10,17,2,1032
10,17,3,912
10,17,4,1004
10,17,5,1268
10,18,1,1248
10,18,2,1036
10,18,3,912
10,18,4,1004
10,18,5,1268
10,19,1,1244
10,19,2,1036
10,19,3,912
10,19,4,1004
10,19,5,1268
10,20,1,1248
10,20,2,1032
10,20,3,908
10,20,4,1004
10,20,5,1300
10,21,1,1244
10,21,2,1036
10,21,3,908
10,21,4,1000
10,21,5,1272
10,22,1,1248
10,22,2,1032
10,22,3,908
10,22,4,1008
10,22,5,1268
10,23,1,1244
10,23,2,1036
10,23,3,908
10,23,4,1004
10,23,5,1268
10,24,1,1244
10,24,2,1032
10,24,3,908
10,24,4,1004
10,24,5,1272
10,25,1,1248
10,25,2,1032
10,25,3,912
10,25,4,1004
10,25,5,1268
10,26,1,1248
10,26,2,1032
10,26,3,924
10,26,4,1004
10,26,5,1268
10,27,1,1244
10,27,2,1032
10,27,3,912
10,27,4,1004
10,27,5,1268
10,28,1,1244
10,28,2,1032
10,28,3,912
10,28,4,1004
10,28,5,1268
10,29,1,1248
10,29,2,1036
10,29,3,908
10,29,4,1004
10,29,5,1268
10,30,1,1244
10,30,2,1032
10,30,3,908
10,30,4,1004
10,30,5,1268
10,31,1,1244
10,31,2,1036
10,31,3,908
10,31,4,1004
10,31,5,1268
10,32,1,1248
10,32,2,1036
10,32,3,908
10,32,4,1000
10,32,5,1268
10,33,1,1248
10,33,2,1032
10,33,3,908
10,33,4,1004
10,33,5,1296
10,34,1,1244
10,34,2,1032
10,34,3,908
10,34,4,1008
10,34,5,1268
10,35,1,1244
10,35,2,1036
10,35,3,908
10,35,4,1004
10,35,5,1268
10,36,1,1244
10,36,2,1032
10,36,3,908
10,36,4,1004
10,36,5,1268
10,37,1,1248
10,37,2,1032
10,37,3,908
10,37,4,1000
10,37,5,1268
10,38,1,1248
10,38,2,1032
10,38,3,908
10,38,4,1004
10,38,5,1264
10,39,1,1248
10,39,2,1032
10,39,3,908
10,39,4,1004
10,39,5,1268
10,40,1,1244
10,40,2,1036
10,40,3,908
10,40,4,1000
10,40,5,1268
10,41,1,1244
10,41,2,1032
10,41,3,908
10,41,4,1004
10,41,5,1272
10,42,1,1244
10,42,2,1028
10,42,3,908
10,42,4,1004
10,42,5,1272
10,43,1,1252
10,43,2,1032
10,43,3,912
10,43,4,1004
10,43,5,1268
10,44,1,1244
10,44,2,1032
10,44,3,912
10,44,4,1004
10,44,5,1268
10,45,1,1248
10,45,2,1032
10,45,3,908
10,45,4,1004
10,45,5,1268
10,46,1,1248
10,46,2,1032
10,46,3,908
10,46,4,1000
10,46,5,1272
10,47,1,1244
10,47,2,1032
10,47,3,908
10,47,4,1004
10,47,5,1264
10,48,1,1248
10,48,2,1032
10,48,3,908
10,48,4,1000
10,48,5,1272
10,49,1,1244
10,49,2,1032
10,49,3,908
10,49,4,1000
10,49,5,1264
11,0,1,1584
11,0,2,1424
11,0,3,1280
11,0,4,1392
11,0,5,1664
11,1,1,1584
11,1,2,1424
11,1,3,1308
11,1,4,1392
11,1,5,1664
11,2,1,1580
11,2,2,1428
11,2,3,1284
11,2,4,1392
11,2,5,1660
11,3,1,1616
11,3,2,1428
11,3,3,1284
11,3,4,1392
11,3,5,1660
11,4,1,1584
11,4,2,1428
11,4,3,1288
11,4,4,1396
11,4,5,1664
11,5,1,1584
11,5,2,1432
11,5,3,1288
11,5,4,1392
11,5,5,1664
11,6,1,1588
11,6,2,1428
11,6,3,1284
11,6,4,1396
11,6,5,1664
11,7,1,1588
11,7,2,1432
11,7,3,1284
11,7,4,1392
11,7,5,1664
11,8,1,1584
11,8,2,1428
11,8,3,1284
11,8,4,1396
11,8,5,1668
11,9,1,1588
11,9,2,1432
11,9,3,1288
11,9,4,1392
11,9,5,1664
11,10,1,1588
11,10,2,1432
11,10,3,1288
11,10,4,1396
11,10,5,1668
11,11,1,1588
11,11,2,1432
11,11,3,1284
11,11,4,1396
11,11,5,1668
11,12,1,1584
11,12,2,1428
11,12,3,1292
11,12,4,1396
11,12,5,1664
11,13,1,1584
11,13,2,1428
11,13,3,1288
11,13,4,1396
11,13,5,1668
11,14,1,1588
11,14,2,1432
11,14,3,1284
11,14,4,1396
11,14,5,1668
11,15,1,1616
11,15,2,1432
11,15,3,1292
11,15,4,1396
11,15,5,1672
11,16,1,1588
11,16,2,1432
11,16,3,1288
11,16,4,1396
11,16,5,1668
11,17,1,1588
11,17,2,1432
11,17,3,1288
11,17,4,1400
11,17,5,1668
11,18,1,1592
11,18,2,1436
11,18,3,1288
11,18,4,1396
11,18,5,1668
11,19,1,1588
11,19,2,1436
11,19,3,1288
11,19,4,1400
11,19,5,1672
11,20,1,1592
11,20,2,1436
11,20,3,1288
11,20,4,1400
11,20,5,1668
11,21,1,1588
11,21,2,1436
11,21,3,1288
11,21,4,1400
11,21,5,1668
11,22,1,1588
11,22,2,1436
11,22,3,1288
11,22,4,1400
11,22,5,1664
11,23,1,1588
11,23,2,1436
11,23,3,1292
11,23,4,1396
11,23,5,1668
11,24,1,1588
11,24,2,1440
11,24,3,1288
11,24,4,1400
11,24,5,1672
11,25,1,1596
11,25,2,1436
11,25,3,1288
11,25,4,1400
11,25,5,1672
11,26,1,1592
11,26,2,1436
11,26,3,1320
11,26,4,1404
11,26,5,1672
11,27,1,1592
11,27,2,1440
11,27,3,1296
11,27,4,1404
11,27,5,1676
11,28,1,1596
11,28,2,1444
11,28,3,1292
11,28,4,1404
11,28,5,1676
11,29,1,1592
11,29,2,1440
11,29,3,1300
11,29,4,1408
11,29,5,1680
11,30,1,1596
11,30,2,1440
11,30,3,1300
11,30,4,1408
11,30,5,1716
11,31,1,1596
11,31,2,1448
11,31,3,1296
11,31,4,1408
11,31,5,1676
11,32,1,1596
11,32,2,1444
11,32,3,1304
11,32,4,1412
11,32,5,1676
11,33,1,1600
11,33,2,1448
11,33,3,1304
11,33,4,1408
11,33,5,1680
11,34,1,1600
11,34,2,1444
11,34,3,1308
11,34,4,1412
11,34,5,1680
11,35,1,1628
11,35,2,1444
11,35,3,1304
11,35,4,1416
11,35,5,1720
11,36,1,1600
11,36,2,1448
11,36,3,1308
11,36,4,1420
11,36,5,1684
11,37,1,1600
11,37,2,1452
11,37,3,1308
11,37,4,1416
11,37,5,1684
11,38,1,1600
11,38,2,1452
11,38,3,1308
11,38,4,1420
11,38,5,1692
11,39,1,1604
11,39,2,1452
11,39,3,1312
11,39,4,1416
11,39,5,1688
11,40,1,1600
11,40,2,1452
11,40,3,1312
11,40,4,1420
11,40,5,1688
11,41,1,1604
11,41,2,1456
11,41,3,1312
11,41,4,1420
11,41,5,1692
11,42,1,1604
11,42,2,1456
11,42,3,1316
11,42,4,1416
11,42,5,1692
11,43,1,1600
11,43,2,1456
11,43,3,1312
11,43,4,1420
11,43,5,1688
11,44,1,1608
11,44,2,1456
11,44,3,1316
11,44,4,1420
11,44,5,1696
11,45,1,1604
11,45,2,1456
11,45,3,1312
11,45,4,1420
11,45,5,1692
11,46,1,1608
11,46,2,1452
11,46,3,1316
11,46,4,1420
11,46,5,1692
11,47,1,1604
11,47,2,1456
11,47,3,1312
11,47,4,1424
11,47,5,1696
11,48,1,1632
11,48,2,1460
11,48,3,1316
11,48,4,1452
11,48,5,1692
11,49,1,1612
11,49,2,1456
11,49,3,1316
11,49,4,1420
11,49,5,1692
12,0,1,1764
12,0,2,1728
12,0,3,1580
12,0,4,1692
12,0,5,1928
12,1,1,1764
12,1,2,1732
12,1,3,1580
12,1,4,1692
12,1,5,1932
12,2,1,1764
12,2,2,1728
12,2,3,1580
12,2,4,1692
12,2,5,1932
12,3,1,1764
12,3,2,1728
12,3,3,1584
12,3,4,1696
12,3,5,1936
12,4,1,1768
12,4,2,1728
12,4,3,1580
12,4,4,1696
12,4,5,1932
12,5,1,1764
12,5,2,1732
12,5,3,1580
12,5,4,1696
12,5,5,1936
12,6,1,1764
12,6,2,1736
12,6,3,1580
12,6,4,1696
12,6,5,1932
12,7,1,1764
12,7,2,1768
12,7,3,1584
12,7,4,1696
12,7,5,1936
12,8,1,1764
12,8,2,1732
12,8,3,1584
12,8,4,1700
12,8,5,1932
12,9,1,1764
12,9,2,1732
12,9,3,1584
12,9,4,1696
12,9,5,1932
12,10,1,1768
12,10,2,1736
12,10,3,1580
12,10,4,1692
12,10,5,1932
12,11,1,1768
12,11,2,1732
12,11,3,1580
12,11,4,1696
12,11,5,1936
12,12,1,1768
12,12,2,1732
12,12,3,1580
12,12,4,1696
12,12,5,1932
12,13,1,1768
12,13,2,1732
12,13,3,1584
12,13,4,1732
12,13,5,1936
12,14,1,1768
12,14,2,1736
12,14,3,1584
12,14,4,1700
12,14,5,1932
12,15,1,1768
12,15,2,1732
12,15,3,1584
12,15,4,1696
12,15,5,1932
12,16,1,1768
12,16,2,1736
12,16,3,1584
12,16,4,1696
12,16,5,1932
12,17,1,1768
12,17,2,1736
12,17,3,1584
12,17,4,1696
12,17,5,1980
12,18,1,1772
12,18,2,1732
12,18,3,1588
12,18,4,1696
12,18,5,1932
12,19,1,1768
12,19,2,1736
12,19,3,1584
12,19,4,1700
12,19,5,1936
12,20,1,1768
12,20,2,1736
12,20,3,1584
12,20,4,1696
12,20,5,1936
12,21,1,1768
12,21,2,1736
12,21,3,1588
12,21,4,1696
12,21,5,1932
12,22,1,1772
12,22,2,1732
12,22,3,1584
12,22,4,1700
12,22,5,1936
12,23,1,1768
12,23,2,1736
12,23,3,1588
12,23,4,1700
12,23,5,1936
12,24,1,1772
12,24,2,1772
12,24,3,1588
12,24,4,1700
12,24,5,1936
12,25,1,1768
12,25,2,1768
12,25,3,1588
12,25,4,1700
12,25,5,1936
12,26,1,1772
12,26,2,1772
12,26,3,1584
12,26,4,1700
12,26,5,1936
12,27,1,1768
12,27,2,1772
12,27,3,1584
12,27,4,1700
12,27,5,1936
12,28,1,1768
12,28,2,1772
12,28,3,1588
12,28,4,1700
12,28,5,1936
12,29,1,1772
12,29,2,1736
12,29,3,1588
12,29,4,1696
12,29,5,1936
12,30,1,1768
12,30,2,1728
12,30,3,1584
12,30,4,1700
12,30,5,1936
12,31,1,1772
12,31,2,1736
12,31,3,1584
12,31,4,1696
12,31,5,1940
12,32,1,1772
12,32,2,1736
12,32,3,1588
12,32,4,1704
12,32,5,1936
12,33,1,1764
12,33,2,1732
12,33,3,1584
12,33,4,1704
12,33,5,1936
12,34,1,1776
12,34,2,1736
12,34,3,1588
12,34,4,1700
12,34,5,1940
12,35,1,1768
12,35,2,1732
12,35,3,1588
12,35,4,1700
12,35,5,1984
12,36,1,1772
12,36,2,1736
12,36,3,1588
12,36,4,1700
12,36,5,1940
12,37,1,1808
12,37,2,1736
12,37,3,1584
12,37,4,1700
12,37,5,1944
12,38,1,1768
12,38,2,1732
12,38,3,1584
12,38,4,1700
12,38,5,1940
12,39,1,1768
12,39,2,1736
12,39,3,1588
12,39,4,1696
12,39,5,1940
12,40,1,1772
12,40,2,1736
12,40,3,1588
12,40,4,1700
12,40,5,1944
12,41,1,1772
12,41,2,1736
12,41,3,1588
12,41,4,1700
12,41,5,1936
12,42,1,1804
12,42,2,1732
12,42,3,1588
12,42,4,1700
12,42,5,1936
12,43,1,1800
12,43,2,1732
12,43,3,1584
12,43,4,1700
12,43,5,1936
12,44,1,1764
12,44,2,1732
12,44,3,1588
12,44,4,1696
12,44,5,1984
12,45,1,1768
12,45,2,1736
12,45,3,1588
12,45,4,1696
12,45,5,1940
12,46,1,1768
12,46,2,1736
12,46,3,1584
12,46,4,1696
12,46,5,1980
12,47,1,1768
12,47,2,1732
12,47,3,1588
12,47,4,1700
12,47,5,1940
12,48,1,1804
12,48,2,1736
12,48,3,1588
12,48,4,1700
12,48,5,1940
12,49,1,1768
12,49,2,1736
12,49,3,1588
12,49,4,1700
12,49,5,2000
13,0,1,1808
13,0,2,1708
13,0,3,1560
13,0,4,1696
13,0,5,1976
13,1,1,1808
13,1,2,1712
13,1,3,1560
13,1,4,1692
13,1,5,1980
13,2,1,1808
13,2,2,1712
13,2,3,1564
13,2,4,1696
13,2,5,1980
13,3,1,1844
13,3,2,1708
13,3,3,1564
13,3,4,1696
13,3,5,1976
13,4,1,1816
13,4,2,1708
13,4,3,1564
13,4,4,1696
13,4,5,1984
13,5,1,1816
13,5,2,1712
13,5,3,1568
13,5,4,1700
13,5,5,1980
13,6,1,1816
13,6,2,1704
13,6,3,1568
13,6,4,1696
13,6,5,1984
13,7,1,1812
13,7,2,1716
13,7,3,1568
13,7,4,1700
13,7,5,1976
13,8,1,1816
13,8,2,1712
13,8,3,1568
13,8,4,1696
13,8,5,1980
13,9,1,1816
13,9,2,1712
13,9,3,1564
13,9,4,1696
13,9,5,1980
13,10,1,1808
13,10,2,1712
13,10,3,1568
13,10,4,1696
13,10,5,1972
13,11,1,1812
13,11,2,1708
13,11,3,1560
13,11,4,1696
13,11,5,1980
13,12,1,1808
13,12,2,1708
13,12,3,1564
13,12,4,1696
13,12,5,1980
13,13,1,1812
13,13,2,1708
13,13,3,1564
13,13,4,1696
13,13,5,1980
13,14,1,1808
13,14,2,1712
13,14,3,1568
13,14,4,1696
13,14,5,1972
13,15,1,1816
13,15,2,1708
13,15,3,1564
13,15,4,1692
13,15,5,1972
13,16,1,1812
13,16,2,1708
13,16,3,1564
13,16,4,1696
13,16,5,1972
13,17,1,1808
13,17,2,1708
13,17,3,1560
13,17,4,1692
13,17,5,1968
13,18,1,1812
13,18,2,1704
13,18,3,1560
13,18,4,1692
13,18,5,1968
13,19,1,1804
13,19,2,1704
13,19,3,1588
13,19,4,1692
13,19,5,1964
13,20,1,1804
13,20,2,1704
13,20,3,1588
13,20,4,1692
13,20,5,1968
13,21,1,1804
13,21,2,1700
13,21,3,1552
13,21,4,1688
13,21,5,1968
13,22,1,1804
13,22,2,1700
13,22,3,1556
13,22,4,1688
13,22,5,1960
13,23,1,1804
13,23,2,1700
13,23,3,1552
13,23,4,1688
13,23,5,1968
13,24,1,1808
13,24,2,1700
13,24,3,1556
13,24,4,1688
13,24,5,1968
13,25,1,1808
13,25,2,1700
13,25,3,1556
13,25,4,1688
13,25,5,1968
13,26,1,1804
13,26,2,1700
13,26,3,1556
13,26,4,1688
13,26,5,1976
13,27,1,1800
13,27,2,1700
13,27,3,1556
13,27,4,1688
13,27,5,2012
13,28,1,1800
13,28,2,1704
13,28,3,1552
13,28,4,1692
13,28,5,1968
13,29,1,1836
13,29,2,1700
13,29,3,1556
13,29,4,1696
13,29,5,1968
13,30,1,1808
13,30,2,1708
13,30,3,1564
13,30,4,1696
13,30,5,1976
13,31,1,1808
13,31,2,1708
13,31,3,1560
13,31,4,1692
13,31,5,1984
13,32,1,1796
13,32,2,1700
13,32,3,1552
13,32,4,1688
13,32,5,1976
13,33,1,1792
13,33,2,1688
13,33,3,1544
13,33,4,1680
13,33,5,1976
13,34,1,1788
13,34,2,1692
13,34,3,1544
13,34,4,1680
13,34,5,1976
13,35,1,1796
13,35,2,1732
13,35,3,1544
13,35,4,1684
13,35,5,2016
13,36,1,1792
13,36,2,1692
13,36,3,1544
13,36,4,1680
13,36,5,1972
13,37,1,1796
13,37,2,1696
13,37,3,1544
13,37,4,1684
13,37,5,1976
13,38,1,1792
13,38,2,1696
13,38,3,1548
13,38,4,1684
13,38,5,1972
13,39,1,1796
13,39,2,1696
13,39,3,1556
13,39,4,1688
13,39,5,1980
13,40,1,1808
13,40,2,1704
13,40,3,1556
13,40,4,1688
13,40,5,1980
13,41,1,1800
13,41,2,1704
13,41,3,1556
13,41,4,1692
13,41,5,1980
13,42,1,1800
13,42,2,1700
13,42,3,1552
13,42,4,1696
13,42,5,1984
13,43,1,1804
13,43,2,1708
13,43,3,1556
13,43,4,1696
13,43,5,1988
13,44,1,1804
13,44,2,1708
13,44,3,1560
13,44,4,1696
13,44,5,1984
13,45,1,1808
13,45,2,1708
13,45,3,1560
13,45,4,1696
13,45,5,1984
13,46,1,1812
13,46,2,1712
13,46,3,1564
13,46,4,1700
13,46,5,1984
13,47,1,1808
13,47,2,1712
13,47,3,1564
13,47,4,1700
13,47,5,1988
13,48,1,1812
13,48,2,1716
13,48,3,1568
13,48,4,1700
13,48,5,1988
13,49,1,1812
13,49,2,1716
13,49,3,1600
13,49,4,1704
13,49,5,1992
14,0,1,1840
14,0,2,1732
14,0,3,1564
14,0,4,1724
14,0,5,2028
14,1,1,1844
14,1,2,1736
14,1,3,1564
14,1,4,1728
14,1,5,2020
14,2,1,1836
14,2,2,1728
14,2,3,1564
14,2,4,1724
14,2,5,2032
14,3,1,1840
14,3,2,1732
14,3,3,1564
14,3,4,1728
14,3,5,2028
14,4,1,1836
14,4,2,1732
14,4,3,1564
14,4,4,1724
14,4,5,2028
14,5,1,1840
14,5,2,1724
14,5,3,1564
14,5,4,1724
14,5,5,2032
14,6,1,1840
14,6,2,1732
14,6,3,1564
14,6,4,1724
14,6,5,2024
14,7,1,1836
14,7,2,1728
14,7,3,1564
14,7,4,1720
14,7,5,2028
14,8,1,1836
14,8,2,1728
14,8,3,1560
14,8,4,1720
14,8,5,2024
14,9,1,1836
14,9,2,1724
14,9,3,1560
14,9,4,1724
14,9,5,2024
14,10,1,1844
14,10,2,1724
14,10,3,1560
14,10,4,1716
14,10,5,2028
14,11,1,1840
14,11,2,1720
14,11,3,1564
